cluster,segment code,segment,Family code,Family                   ,MC. Desc            ,Class code,Class                 ,Brick code,Brick,Article Code,UOM,foodcouponaccepted,weightedItem,speciality,finiteinventory,Desc,Sarla Grand,Super Vidyaranyanpur,Ascendas Park,Vijaynagar TTMC,L3 code,L3,L2 Code,L2,L1 code,L1,,RRP,MRP1,MRP2,MRP3,MRP4,MRP5
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300303,CURRENT CARRYING,300303013,NIGHT LAMP,490502910,pieces,FALSE,FALSE,FALSE,FALSE,GM NIGHT LAMP DEVINE SHUBHAM,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,147,147,147,140,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300303,CURRENT CARRYING,300303020,SPIKE BUSTERS,491135376,pieces,FALSE,FALSE,FALSE,FALSE,RELGLOW CFL 32W 4U,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,325,325,325,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307003,GLS,490359292,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS BULB CLEAR 60W,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,15,15,15,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307011,LED,491129541,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS LED BULB 7W B22,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Offer Price Rs99,599,599,599,515,410,215
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307011,LED,491264741,pieces,FALSE,FALSE,FALSE,FALSE,VICTORIA 7W LED ESSENTIAL,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Offer Price Rs 89,199,199,199,149,89,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201469,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS ESS HPF8W CDL B22 220-240V1CT/12,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,155,155,155,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201472,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS CFL ESSENTIAL CDL 23w 2U,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,250,250,250,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201473,pieces,FALSE,FALSE,FALSE,FALSE,GENIE HPF 5W CDL B22 220-240V 1CT/12,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,150,150,150,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201475,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS CFL GENIE CDL 11W MINI,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,180,180,180,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201477,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS CFL TORNADO CDL 15W SPIRAL,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,265,265,250,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490201479,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS CFL TORNADO CDL 23W SPIRAL,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Offer Price Rs249,305,305,305,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490365994,pieces,FALSE,FALSE,FALSE,FALSE,RELGLOW CFL 15W 2U,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Offer Price Rs89,180,180,180,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490365995,pieces,FALSE,FALSE,FALSE,FALSE,RELGLOW CFL 20W 3U,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,89,119,119,89,160,230
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490365996,pieces,FALSE,FALSE,FALSE,FALSE,RELGLOW CFL 15W SPIRAL,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,109,129,129,109,165,230
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,490365997,pieces,FALSE,FALSE,FALSE,FALSE,RELGLOW CFL 25W SPIRAL,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,119,149,149,119,195,305
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307001,RETROFIT CFL,491071234,pieces,FALSE,FALSE,FALSE,FALSE,PHILIPS CFL ESSENTIAL CDL 15W-2U,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Offer Price Rs99,180,180,180,0,0,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307007,TORCHES,490130982,pieces,FALSE,FALSE,FALSE,FALSE,EVEREADY DIGILED TORCH DL10 3AA,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,140,140,140,125,115,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307007,TORCHES,490626346,pieces,FALSE,FALSE,FALSE,FALSE,EVEREADY TORCH LED DL36 (2AA),N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,100,100,100,90,85,0
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300307,LIGHT SOURCES,300307007,TORCHES,490626348,pieces,FALSE,FALSE,FALSE,FALSE,EVEREADY TORCH LED DL 40 JOSH (3AA),N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,80,80,80,75,70,65
CLU001,30,HARDLINES,3003,ELECTRICAL,GM,300309,PLUG & SOCKETS,300309001,PLUG &SOCKET,490740743,pieces,FALSE,FALSE,FALSE,FALSE,GM FLEXIBLE 5 MTR WIRE 2 PIN + HOLDER,N,Y,Y,Y,641,Batteries & Bulbs,64,Home Utilities,6,Household,Save 10 Per,125,125,125,109,0,0
CLU001,30,HARDLINES,3006,PAINTS,GM,300601,ADHESIVES & SEALANTS,300601001,BONDING & SEALING  P,490098999,pieces,FALSE,FALSE,FALSE,FALSE,PIDILITE FEVICOL SHOE FIX 20 ml TUB,N,Y,Y,Y,692,Office Stationery,69,Stationery,6,Household,Save 10 Per,30,30,30,25,0,0
CLU001,30,HARDLINES,3006,PAINTS,GM,300601,ADHESIVES & SEALANTS,300601001,BONDING & SEALING  P,490099000,pieces,FALSE,FALSE,FALSE,FALSE,PIDILITE FEVICOL ALL FIX 20 ml TUB,N,Y,Y,Y,692,Office Stationery,69,Stationery,6,Household,Save 10 Per,30,25,30,25,0,0
CLU001,30,HARDLINES,3006,PAINTS,GM,300601,ADHESIVES & SEALANTS,300601001,BONDING & SEALING  P,491296622,pieces,FALSE,FALSE,FALSE,FALSE,ELEPHANT DUCT TAPE,N,Y,Y,Y,642,Other Utilities,64,Home Utilities,6,Household,Save 10 %,65,65,65,0,0,0
CLU001,30,HARDLINES,3006,PAINTS,GM,300601,ADHESIVES & SEALANTS,300601001,BONDING & SEALING  P,491296623,pieces,FALSE,FALSE,FALSE,FALSE,M SEAL WET SET 25 g PP,N,Y,Y,Y,642,Other Utilities,64,Home Utilities,6,Household,Save 10 %,15,15,15,0,0,0
CLU001,30,HARDLINES,3006,PAINTS,GM,300601,ADHESIVES & SEALANTS,300601006,SEALANTS,490098996,pieces,FALSE,FALSE,FALSE,FALSE,M-SEAL PHATA PHAT 100 g CBD,N,Y,Y,Y,642,Other Utilities,64,Home Utilities,6,Household,Save 10 %,30,30,30,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490013420,pieces,FALSE,FALSE,FALSE,FALSE,GRASS BROOM PP,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 %,161,161,150,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490013421,pieces,FALSE,FALSE,FALSE,FALSE,GALA KINGKONG GRASS BROOM,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Offer Price Rs149,175,175,175,161,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490013426,pieces,FALSE,FALSE,FALSE,FALSE,KHARATA,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 %,80,80,79,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490013459,pieces,FALSE,FALSE,FALSE,FALSE,FLOOR V BROOM,N,N,N,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,225,225,225,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490853742,pieces,FALSE,FALSE,FALSE,FALSE,DASH RED PLUS GRASS BROOM,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 %,99,99,99,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,490853746,pieces,FALSE,FALSE,FALSE,FALSE,DASH COCO BROOM PK2,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,50,50,50,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501002,BROOMS,491215021,pieces,FALSE,FALSE,FALSE,FALSE,GALA NO DUST BROOM XL,N,N,N,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,200,200,200,199,186,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501001,DUSTERS,490006004,pieces,FALSE,FALSE,FALSE,FALSE,SCOTHBRIT SPONGE WIPE BIG PP,N,N,N,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 %,55,55,55,50,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501001,DUSTERS,490672524,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE FLOOR CLEANING CLOTH PP,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,50,50,50,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501001,DUSTERS,490680428,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE PREMIUM KITCHEN TOWELS PP,N,N,N,Y,644,Tissues & Disposables,64,Home Utilities,6,Household,Save 10 Per,95,95,95,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501001,DUSTERS,490927137,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE FLR CLNG CLOTH PACK OF 2 PP,N,N,N,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,95,95,95,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501001,DUSTERS,491044208,pieces,FALSE,FALSE,FALSE,FALSE,FLOOR CLOTH,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,49,49,49,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501007,FLOOR BRUSHES,490006008,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE HANDY SCRUBBER BRUSH,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,280,280,250,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501007,FLOOR BRUSHES,490013443,pieces,FALSE,FALSE,FALSE,FALSE,GALA BRUSHTILE HARD,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,99,99,99,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501007,FLOOR BRUSHES,490013467,pieces,FALSE,FALSE,FALSE,FALSE,PATLA FLOOR BRUSH ECO,N,Y,Y,Y,622,Dustpan & Brush,62,Home Cleaners,6,Household,Save 10 Per,90,90,90,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490013473,pieces,FALSE,FALSE,FALSE,FALSE,GALA MOPKING COTTON,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 %,489,489,489,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490508732,pieces,FALSE,FALSE,FALSE,FALSE,GALA DECK MOP,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,269,269,269,262,249,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490680422,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE HANDLED COTTON MOP,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,325,325,325,290,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490680424,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE FLAT MOP,N,N,N,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,1199,1199,1199,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490680425,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE HANDLED COTTON MOP REFILL,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,225,225,225,175,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,490971187,pieces,FALSE,FALSE,FALSE,FALSE,POWER MOP,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,999,999,999,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,491127342,pieces,FALSE,FALSE,FALSE,FALSE,GALA NO DUST BROOM,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Offer Price Rs149,180,180,168,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501004,MOPS,491184905,pieces,FALSE,FALSE,FALSE,FALSE,GALA QUICK SPIN MOP,N,N,N,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Offer Price Rs1299,1599,1599,1599,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501003,PLUNGERS,490508737,,FALSE,,,FALSE,GALA PLUNGER MEDIUM,N,Y,Y,Y,,Drain Cleaners,,Toilet Cleaners,6,Household,Save 10 Per,70,70,70,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490005995,,FALSE,,,FALSE,SCOTHBRT GEN PURPOSESCRUB7.5 x 7.5 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,10,10,10,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490005996,,FALSE,,,FALSE,SCOTHBRTE GEN PRPOS SCRUB 7.5 x 10 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,15,15,15,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490005997,,FALSE,,,FALSE,SCOTHBRTE GEN PRPOS SCRUB 10 x 14 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,30,30,30,28,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490005998,,FALSE,,,FALSE,SCOTHBRIT GEN PRPS CRUB SUP SAVER PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,40,40,40,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490005999,,FALSE,,,FALSE,SCOTH BRITE TWIN SCRUB 6.5 x 6.5 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,20,20,20,18,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006000,,FALSE,,,FALSE,SCOTHBRIT TWIN SCRUB 8.0 cm x 8.0 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,26,26,25,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006001,,FALSE,,,FALSE,SCOTHBRT HEAVY DUTYSCRUB 7.0 x 7.5 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,30,30,30,25,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006002,,FALSE,,,FALSE,SCOTHBRT HEVY DUTY SCRUB 9.0 x 7.5 cm PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,35,35,35,30,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006007,pieces,FALSE,FALSE,FALSE,FALSE,SCOTHBRT LIGHTDTY SCRB SPON 10x6.2 cm PP,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,30,30,30,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006017,,FALSE,,,FALSE,SCOTHBRIT STEEL SCRUB STEELO PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,30,30,28,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490006339,,FALSE,,,FALSE,GALA SWASH CARD 20,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,,30,30,30,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490013411,,FALSE,,,FALSE,GALA C GOLD,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,45,45,45,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490013432,pieces,FALSE,FALSE,FALSE,FALSE,BOTTLE BRUSH,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,90,90,80,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490013438,,FALSE,,,FALSE,GALA SHERGRIP SINK BRUSH,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,76,76,76,69,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490189866,pieces,FALSE,FALSE,FALSE,FALSE,GALA MOPKING COTTON REFILL,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,225,225,225,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490189868,pieces,FALSE,FALSE,FALSE,FALSE,GALA MARK SMALL,N,Y,Y,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,55,55,55,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490508735,pieces,FALSE,FALSE,FALSE,FALSE,GALA IRON BULL,N,Y,Y,Y,621,Brooms,62,Home Cleaners,6,Household,Save 10 Per,90,90,90,79,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490583410,,FALSE,,,FALSE,SCRUBZ PAD 7.5 x 7.5 cm 1+1 PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,15,15,15,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490583411,,FALSE,,,FALSE,SCRUBZ PAD 7.5 x 10.0 cm 1+1,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,20,20,20,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490632516,,FALSE,,,FALSE,SCOTCH BRITE TWIN SCRUB LARGE TWIN PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 %,40,40,45,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490750645,,FALSE,,,FALSE,SCOTCHBRT GP SCRUB LRG 4x5.5 SUPSAVER PK,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,81,81,75,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490824605,,FALSE,,,FALSE,SCOTH BRITE THICK PAD SMALL,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,15,15,15,12,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490824606,,FALSE,,,FALSE,SCOTH BRITE THICK PAD LARGE,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,25,25,25,22,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490862790,,FALSE,,,FALSE,SCOTCHBRITE JET SCRUBBER PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 %,120,120,120,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490901725,,FALSE,,,FALSE,GALA KITCHEN SCRUBBER GREEN 2PCS PK,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,59,59,59,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490985926,,FALSE,,,FALSE,SCRUBZ MESH SCRUB PAD SINGLES PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,BUY 1 GET 1 FREE,30,30,30,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490991931,,FALSE,,,FALSE,SCRUBZ NYLON SCRUBBER PACK OF 3 JUMBO,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,BUY 1 GET 1 FREE,50,50,50,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,490991932,,FALSE,,,FALSE,SCRUBZ NYLON SCRUBBER PACK OF 3 LRG PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,BUY 1 GET 1 FREE,40,40,40,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491076510,pieces,FALSE,FALSE,FALSE,FALSE,SCOTCH BRITE CHAKRA ROUND COTTON MOP,N,N,N,Y,624,Mops & Dusters,62,Home Cleaners,6,Household,Save 10 Per,250,250,250,225,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491184312,,FALSE,,,FALSE,SCRUBZ STAINLESS STEEL SCRUBBER 1+1 PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,BUY 1 GET 1 FREE,30,30,30,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491210749,,FALSE,,,FALSE,SCRUBZ SPONGE PAD 6 x 10 cm 1+1 PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 %,40,40,40,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491210750,,FALSE,,,FALSE,SCRUBZ PAD HEVY DUTY 7.5 x 7.5 cm 1+1 PP,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,BUY 1 GET 1 FREE,40,40,40,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491214984,,FALSE,,,FALSE,SCOTCH BRITE SCRUB NET SPONGE,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 Per,40,40,40,0,0,0
CLU001,31,HOUSEWARE,3105,CLEANING AIDS,GM,310501,CLEANING IMPLEMENTS,310501008,SCRUBERS & BRUSHES,491215020,,FALSE,,,FALSE,GALA SUPER SCRUB,N,Y,Y,Y,,Scrubs,,Utencils Cleaner,6,Household,Save 10 %,29,29,29,0,0,0
